Date,PriceArea,AvgPriceDKK,MinPriceDKK,MaxPriceDKK,StdPriceDKK,AvgPriceEUR,MinPriceEUR,MaxPriceEUR
2025-06-08,SE3,129.13948537500002,-1.64109,303.154073,123.3275580423748,17.312083291666667,-0.22,40.639999
2025-06-08,SE4,242.54253408333332,-3.207585,627.71694,247.0589736438511,32.51458329166667,-0.43,84.150002
2025-06-09,DE,248.5045854583333,-144.210007,1107.27002,399.738202716237,33.311249833333335,-19.33,148.419998
2025-06-09,DK1,259.820599,-37.968855,1107.138975,386.48588269471276,34.830833041666665,-5.09,148.419998
2025-06-09,DK2,261.73831320833335,-25.06392,1107.213533,381.51377091110606,35.0879165,-3.36,148.429993
2025-06-09,NO2,310.237497875,114.801705,548.27325,161.15366494515118,41.58958345833333,15.39,73.5
2025-06-09,SE3,113.46831754166668,-18.05199,327.09906,127.39521776320747,15.21124975,-2.42,43.849998
2025-06-09,SE4,177.56096379166664,-23.199045,555.359753,223.7327896033494,23.803333166666665,-3.11,74.449997
2025-06-10,DE,403.75833620833333,-31.780001,730.609985,269.04530971728184,54.12250041666667,-4.26,97.940002
2025-06-10,DK1,457.73659995833333,118.160064,730.593239,192.76700759870604,61.362083750000004,15.84,97.940002
2025-06-10,DK2,458.05984920833333,118.160064,730.593239,192.77544825179186,61.40541708333333,15.84,97.940002
2025-06-10,NO2,454.05963633333334,347.020592,542.387509,62.77397895138869,60.86916675,46.52,72.709999
2025-06-10,SE3,383.3643836666667,118.309256,736.262498,202.92187885236567,51.39208316666666,15.86,98.699997
2025-06-10,SE4,450.9079497083333,118.23466,731.637583,188.25576245097696,60.446666,15.85,98.080002
2025-06-11,DE,534.140830125,-25.360001,1618.689941,429.44576911609397,71.60458275,-3.4,217.0
2025-06-11,DK1,528.3560252083333,-14.396063,1554.327295,420.17913406591254,70.83375008333333,-1.93,208.380005
2025-06-11,DK2,531.2153462916666,1.864775,1614.447619,423.6858913314223,71.21708333333333,0.25,216.440002
2025-06-11,NO2,509.6150419166667,360.871265,809.685327,101.65490501245826,68.32125083333334,48.380001,108.550003
2025-06-11,SE3,320.51441904166666,1.790184,809.685327,242.33271622117184,42.96958333333333,0.24,108.550003
2025-06-11,SE4,523.8339412916666,1.864775,1579.538979,415.6941247714225,70.22749945833333,0.25,211.759995
2025-06-12,DE,442.177498625,-208.110001,984.590027,393.1558778845911,59.280416833333334,-27.9,132.0
2025-06-12,DK1,468.28876125000005,-19.767675,984.654,352.1793679849454,62.7775,-2.65,132.0
2025-06-12,DK2,468.95079375,0.0,984.728558,351.6387574054722,62.86625025,0.0,132.009995
2025-06-12,NO2,455.41801125,225.873667,653.601412,108.96144755504928,61.052082750000004,30.280001,87.620003
2025-06-12,SE3,225.426090875,0.0,496.280528,167.55338712409105,30.220000125,0.0,66.529999
2025-06-12,SE4,434.7179108333333,0.0,974.434522,334.00452790081704,58.277084374999994,0.0,130.630005
2025-06-13,DE,388.58250454166665,-45.43,829.409973,294.3418241318076,52.09333379166667,-6.09,111.190002
2025-06-13,DK1,380.64654329166666,-3.505542,814.479098,275.4812752423381,51.03458333333333,-0.47,109.199997
2025-06-13,DK2,384.18005754166666,-1.86465,814.553699,276.5960206333819,51.508333666666665,-0.25,109.209999
2025-06-13,NO2,421.3922552916667,143.205127,537.093801,110.37470796070701,56.49750025,19.200001,72.010002
2025-06-13,SE3,192.44120475,-0.74586,389.488099,133.2460084495336,25.801250208333332,-0.1,52.220001
2025-06-13,SE4,381.27430841666666,-1.640892,809.854803,274.39095235921,51.11874995833333,-0.22,108.580002
2025-06-14,DE,330.9808320833333,-283.429993,949.26001,400.67084068037946,44.37541595833333,-38.0,127.269997
2025-06-14,DK1,334.62386829166667,-159.61404,895.777845,364.85182246214407,44.86416595833333,-21.4,120.099998
2025-06-14,DK2,322.92319570833337,-159.091938,887.648001,351.76326970335253,43.29541679166667,-21.33,119.010002
2025-06-14,NO2,354.2710680833333,-0.074586,638.679896,211.82466970070246,47.49833320833333,-0.01,85.629997
2025-06-14,SE3,88.42481166666668,-163.119589,423.350121,170.7128781813013,11.855416791666665,-21.870001,56.759998
2025-06-14,SE4,220.74969770833331,-159.912391,896.523698,358.2350744379356,29.596666625,-21.440001,120.199997
2025-06-15,DE,461.25625491666665,-41.84,1010.150024,365.65385975094995,61.84458308333333,-5.61,135.429993
2025-06-15,DK1,462.0944533333333,-41.842746,1010.118146,364.52953093570966,61.95458308333334,-5.61,135.429993
2025-06-15,DK2,452.845786625,-41.842746,1010.118146,359.14059173065414,60.71458270833333,-5.61,135.429993
2025-06-15,NO2,425.7617484166667,-23.047074,909.874599,259.2782680544065,57.083333124999996,-3.09,121.989998
2025-06-15,SE3,196.82312925,-43.25988,500.994147,180.43200002803303,26.38874979166667,-5.8,67.169998
2025-06-15,SE4,392.07684370833334,-42.215676,987.444047,362.0256374598489,52.56708279166667,-5.66,132.389999
2025-06-16,DE,604.842919125,0.0,1417.180054,403.07265088407956,81.09666633333333,0.0,190.0
2025-06-16,DK1,547.144857875,0.0,946.283706,324.3560988054062,73.36249954166666,0.0,126.879997
2025-06-16,DK2,442.47664304166665,9.69553,788.470339,255.07614526781896,59.328333375,1.3,105.720001
2025-06-16,NO2,512.1166506666667,261.704729,732.01253,109.61343414228597,68.66583320833332,35.09,98.150002
2025-06-16,SE3,219.94247745833331,12.604189,372.382933,112.18673767396976,29.490416791666664,1.69,49.93
2025-06-16,SE4,415.86365383333333,10.44134,738.948563,232.52857176495317,55.75999970833333,1.4,99.080002
